,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
922,컨템포,서울특별시 성동구 연무장길 7-1,카페 / 디저트,만원 미만,17,3.9
923,에르제,서울특별시 성동구 아차산로 135 1F,베이커리,만원 미만,16,3.9
924,빌로우 성수,서울특별시 성동구 서울숲4길 16-10,카페 / 디저트,만원 미만,18,3.9
925,하루노유키,서울특별시 성동구 서울숲2길 17 1F,카페 / 디저트,만원 미만,14,3.9
926,에픽에스프레소더커피바,서울특별시 성동구 무학로 33 텐즈힐 1구역 117동  B105호,카페 / 디저트,만원 미만,12,3.9
927,5to7,서울특별시 성동구 서울숲2길 44-13 1F,카페 / 디저트,만원 미만,12,3.9
928,치카치카,서울특별시 성동구 연무장길 38,카페 / 디저트,만원 미만,9,3.9
929,카터알망,서울특별시 성동구 독서당로 223 래미안옥수리버젠 상가 1F,베이커리,만원 미만,7,3.9
930,카모플라쥬,서울특별시 성동구 아차산로1길 9,카페 / 디저트,만원 미만,12,3.9
931,OUDO,서울특별시 성동구 성수일로 55 106호,카페 / 디저트,만원 미만,7,3.9
932,하프커피,서울특별시 성동구 서울숲4길 12 1F,카페 / 디저트,만원 미만,18,3.9
933,목로다방,서울특별시 성동구 성수이로12길 13 1F,카페 / 디저트,만원 미만,6,3.9
934,까치화방,서울특별시 성동구 아차산로17길 48 R114-115호,카페 / 디저트,만원 미만,13,3.9
935,파티세리아모니,서울특별시 성동구 광나루로 152  1F,베이커리,만원 미만,6,3.9
936,오우드,서울특별시 성동구 연무장길 101-1,카페 / 디저트,만원 미만,5,3.9
937,빈플래토,서울특별시 성동구 한림말5길 19 1F,카페 / 디저트,만원 미만,9,3.9
938,테디스오븐,서울특별시 성동구 서울숲2길 43  1F,카페 / 디저트,만원 미만,7,3.9
939,단일서울,서울특별시 성동구 왕십리로 66-33 1F,카페 / 디저트,만원 미만,5,3.9
940,퍼먼트,서울특별시 성동구 서울숲6길 12 1F,베이커리,만원 미만,5,3.9
941,팀메리,서울특별시 성동구 마조로11길 5 1F,카페 / 디저트,만원 미만,9,3.9
942,어니언,서울특별시 성동구 아차산로9길 8,카페 / 디저트,만원 미만,65,3.8
943,ㅊa,서울특별시 성동구 서울숲6길 2,카페 / 디저트,만원 미만,40,3.8
944,인덱스카라멜,서울특별시 성동구 성수이로14길 14 1F,카페 / 디저트,만원 미만,10,3.8
945,메쉬커피,서울특별시 성동구 서울숲길 43,카페 / 디저트,만원 미만,18,3.8
946,뺑드미,서울특별시 성동구 마조로9길 6-3,베이커리,만원 미만,35,3.8
947,옹근달,서울특별시 성동구 성수이로7길 41-1,카페 / 디저트,만원 미만,24,3.8
948,U U COFFEE,서울특별시 성동구 마조로11길 7,카페 / 디저트,만원 미만,17,3.8
949,오브코하우스,서울특별시 성동구 서울숲6길 17 2F,카페 / 디저트,만원 미만,12,3.8
950,카페노티드,서울특별시 성동구 연무장3길 9,카페 / 디저트,만원 미만,12,3.8
