,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
174,킨지,서울특별시 마포구 동교로 227-11,정통 일식 / 일반 일식,만원-2만원,44,3.3
175,저스트텐동,서울특별시 마포구 동교로46길 3,돈부리 / 일본 카레 / 벤토,만원-2만원,34,3.3
176,경양카츠,서울특별시 마포구 동교로 238-1,까스 요리,만원-2만원,24,3.1
177,박용석스시,서울특별시 마포구 동교로 246,회 / 스시,만원-2만원,10,2.8
178,그제미야,서울특별시 마포구 연남로1길 67,이자카야 / 오뎅 / 꼬치,만원-2만원,1,
179,모이정,서울특별시 마포구 성미산로 122 1F,이자카야 / 오뎅 / 꼬치,만원-2만원,3,
180,코츠즈미,서울특별시 마포구 동교로34길 17,이자카야 / 오뎅 / 꼬치,만원-2만원,5,
181,쿄다이텐동,서울특별시 마포구 동교로38길 33  B1 2호,돈부리 / 일본 카레 / 벤토,만원-2만원,1,
182,이자카야라쿤,서울특별시 마포구 성미산로29안길 29 1F,이자카야 / 오뎅 / 꼬치,만원-2만원,3,
183,카츠모토,서울특별시 마포구 월드컵북로2길 85 1F,까스 요리,만원-2만원,4,
184,로맨틱치즈봉봉,서울특별시 마포구 동교로 256-3 미소빌딩 1F,까스 요리,만원-2만원,3,
185,카츠토랑,서울특별시 마포구 성미산로 95 1F,까스 요리,만원-2만원,5,
186,수미,서울특별시 마포구 동교로46길 21,이자카야 / 오뎅 / 꼬치,만원-2만원,3,
187,매일공기,서울특별시 마포구 성미산로 190-4 2F,퓨전 일식,만원-2만원,2,
188,레드보울,서울특별시 마포구 월드컵북로6길 81 2F,돈부리 / 일본 카레 / 벤토,만원-2만원,1,
189,모츠모츠,서울특별시 마포구 연남로3길 23 1F,기타 일식,만원-2만원,3,
190,담,서울특별시 마포구 동교로39길 7,이자카야 / 오뎅 / 꼬치,만원-2만원,3,
191,온정텐동,서울특별시 마포구 양화로23길 10-10 B1 좌측호,돈부리 / 일본 카레 / 벤토,만원-2만원,2,
192,진우네초밥,서울특별시 마포구 연남로3길 51 1F,회 / 스시,만원-2만원,7,
193,백해,서울특별시 마포구 월드컵북로2길 86,이자카야 / 오뎅 / 꼬치,만원-2만원,1,
194,동경야시장,서울특별시 마포구 성미산로 198,이자카야 / 오뎅 / 꼬치,만원-2만원,2,
195,초이다이닝,서울특별시 마포구 동교로36길 3  B1,퓨전 일식,만원-2만원,3,
196,준식당,서울특별시 마포구 동교로 256 2F,이자카야 / 오뎅 / 꼬치,만원-2만원,1,
197,올랑올랑,서울특별시 마포구 동교로46길 25 101호,퓨전 일식,만원-2만원,1,
198,복카츠,서울특별시 마포구 동교로34길 21  B1,까스 요리,만원-2만원,3,
199,애정오뎅,서울특별시 마포구 성미산로 152,이자카야 / 오뎅 / 꼬치,만원-2만원,2,
200,하나비,서울특별시 마포구 동교로27길 82,회 / 스시,만원-2만원,1,
201,수상한키친,서울특별시 마포구 성미산로 190-31 1F,회 / 스시,만원-2만원,1,
202,노라,서울특별시 마포구 성미산로29길 42 1F,이자카야 / 오뎅 / 꼬치,만원-2만원,1,
203,애월연어,서울특별시 마포구 동교로 262-11  1F,회 / 스시,만원-2만원,1,
204,스탠딩박스,서울특별시 마포구 동교로36길 7  101호,이자카야 / 오뎅 / 꼬치,만원-2만원,1,
205,야경,서울특별시 마포구 성미산로 189-6,이자카야 / 오뎅 / 꼬치,2만원-3만원,23,4.4
206,카시,서울특별시 마포구 동교로34길 12,이자카야 / 오뎅 / 꼬치,2만원-3만원,15,4.0
207,심원,서울특별시 마포구 성미산로29안길 19-7,정통 일식 / 일반 일식,2만원-3만원,30,3.9
208,옥타,서울특별시 마포구 성미산로26길 42,이자카야 / 오뎅 / 꼬치,2만원-3만원,38,3.8
209,하키,서울특별시 마포구 연희로1길 59-3,이자카야 / 오뎅 / 꼬치,2만원-3만원,9,3.7
210,히츠지야4.5,서울특별시 마포구 동교로 257-1,기타 일식,2만원-3만원,10,3.6
211,쿠시노주방,서울특별시 마포구 동교로 218-1 B1,이자카야 / 오뎅 / 꼬치,2만원-3만원,6,3.5
212,이자카야 류,서울특별시 마포구 동교로27길 22 2F,이자카야 / 오뎅 / 꼬치,2만원-3만원,12,3.4
213,김뿌라,서울특별시 마포구 성미산로 127 LOFT 스튜디오,회 / 스시,2만원-3만원,9,3.3
214,지중,서울특별시 마포구 동교로29길 32,이자카야 / 오뎅 / 꼬치,2만원-3만원,8,
215,곤로야끼니꾸,서울특별시 마포구 동교로39길 9,기타 일식,2만원-3만원,5,
216,홍정기참치,서울특별시 마포구 동교로27길 47 2F,회 / 스시,2만원-3만원,3,
217,쿠시파파,서울특별시 마포구 동교로 256-4 B1,이자카야 / 오뎅 / 꼬치,2만원-3만원,3,
218,무명요리사,서울특별시 마포구 동교로32길 3,이자카야 / 오뎅 / 꼬치,2만원-3만원,5,
219,반지하,서울특별시 마포구 성미산로 194-7,이자카야 / 오뎅 / 꼬치,2만원-3만원,3,
220,모모키친,서울특별시 마포구 동교로34길 3,이자카야 / 오뎅 / 꼬치,2만원-3만원,4,
221,라쿤,서울특별시 마포구 성미산로29안길 29,이자카야 / 오뎅 / 꼬치,2만원-3만원,1,
222,길에서 만나다,서울특별시 마포구 동교로 266-7,이자카야 / 오뎅 / 꼬치,2만원-3만원,1,
223,박석술집,서울특별시 마포구 동교로 257 B1,이자카야 / 오뎅 / 꼬치,2만원-3만원,1,
224,보스참치,서울특별시 마포구 양화로19길 22-8 1F,회 / 스시,2만원-3만원,1,
225,야키토리묵,서울특별시 마포구 성미산로 165-1 1F,이자카야 / 오뎅 / 꼬치,3만원-4만원,10,4.6
226,오카에리,서울특별시 마포구 연희로1길 55 2F,회 / 스시,3만원-4만원,6,4.3
227,오모테나시,서울특별시 마포구 월드컵북로2길 82,이자카야 / 오뎅 / 꼬치,3만원-4만원,13,4.0
228,이노시시,서울특별시 마포구 성미산로 197,이자카야 / 오뎅 / 꼬치,4만원 이상,18,3.6
229,쿠시모토,서울특별시 마포구 동교로 242-4  1F,회 / 스시,3만원-4만원,3,
230,나카지마토라에몽,서울특별시 마포구 성미산로29길 40-18 1F,회 / 스시,4만원 이상,2,
231,우시야,서울특별시 마포구 동교로38길 33-21,기타 일식,4만원 이상,3,
232,사케바단단,서울특별시 마포구 동교로 266-8 1F,회 / 스시,4만원 이상,2,
233,진화로,서울특별시 마포구 동교로 212-7,이자카야 / 오뎅 / 꼬치,3만원-4만원,3,
234,산왕반점,서울특별시 마포구 성미산로29안길 19-5,정통 중식 / 일반 중식,만원 미만,20,4.0
