,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
476,더베이크,서울특별시 종로구 인사동5길 38,카페 / 디저트,만원 미만,1,
477,화동커피,서울특별시 종로구 율곡로3길 82,카페 / 디저트,만원 미만,1,
478,널담은공간,서울특별시 종로구 삼청로 24 ,카페 / 디저트,만원 미만,1,
479,스타벅스,서울특별시 종로구 인사동길 14,카페 / 디저트,만원 미만,1,
480,로코랩,서울특별시 종로구 율곡로4길 51,카페 / 디저트,만원-2만원,11,3.4
481,가화당,서울특별시 종로구 삼청로4길 16-1,카페 / 디저트,만원-2만원,1,
482,파툼,서울특별시 종로구 삼청로 86-5,카페 / 디저트,만원-2만원,1,
483,이분의일라운드,서울특별시 종로구 팔판길 40-20,카페 / 디저트,만원-2만원,1,
484,나가사키카스테라,서울특별시 종로구 팔판길 36,카페 / 디저트,만원-2만원,1,
485,망고랑,서울특별시 종로구 계동길 112,카페 / 디저트,만원-2만원,2,
486,카페 88번가,서울특별시 종로구 팔판길 12,카페 / 디저트,만원-2만원,1,
487,가배랑솜,서울특별시 종로구 인사동길 37 2F,카페 / 디저트,만원-2만원,1,
488,푸드떼,서울특별시 종로구 율곡로1길 40-37 ,카페 / 디저트,2만원-3만원,1,
489,카페공드리,서울특별시 종로구 계동2길 4,치킨 / 호프 / 펍,만원 미만,5,
490,맥주다방호시절,서울특별시 종로구 윤보선길 10  9호,치킨 / 호프 / 펍,만원 미만,1,
491,천년동안도,서울특별시 종로구 삼일대로26길 6 2F,칵테일 / 와인,만원 미만,1,
492,누룩나무,서울특별시 종로구 인사동16길 13,전통 주점 / 포차,만원-2만원,23,4.4
493,기와탭룸,서울특별시 종로구 율곡로1길 74-7,치킨 / 호프 / 펍,만원-2만원,30,4.0
494,푸른별주막,서울특별시 종로구 인사동16길 17-1,전통 주점 / 포차,만원-2만원,5,3.6
495,산체스막걸리,서울특별시 종로구 윤보선길 26,전통 주점 / 포차,만원-2만원,15,3.5
496,달막달막,서울특별시 종로구 인사동16길 11-1,일반 주점,만원-2만원,6,
497,엉클조,서울특별시 종로구 삼봉로 95 대성스카이렉스 101호,치킨 / 호프 / 펍,만원-2만원,1,
498,음음,서울특별시 종로구 인사동8길 17,칵테일 / 와인,만원-2만원,3,
499,라끌레,서울특별시 종로구 팔판길 42,칵테일 / 와인,만원-2만원,4,
500,실낙원,서울특별시 종로구 삼일대로 428,치킨 / 호프 / 펍,만원-2만원,4,
501,률,서울특별시 종로구 북촌로5길 45 2F,칵테일 / 와인,만원-2만원,2,
502,정사장,서울특별시 종로구 북촌로 24  1F,일반 주점,만원-2만원,1,
503,싸립문을밀고들어서서,서울특별시 종로구 인사동길 15-11,전통 주점 / 포차,만원-2만원,1,
504,공간,서울특별시 종로구 율곡로3길 66-4 1F,칵테일 / 와인,만원-2만원,2,
505,재동맥주,서울특별시 종로구 북촌로4길 4,치킨 / 호프 / 펍,만원-2만원,3,
506,유목민노마드,서울특별시 종로구 인사동16길 13-1,일반 주점,만원-2만원,2,
