,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
253,쎄쎄,서울특별시 도봉구 삼양로 532,정통 중식 / 일반 중식,만원 미만,2,
254,중국관,서울특별시 강북구 삼양로 657,정통 중식 / 일반 중식,만원 미만,1,
255,락궁,서울특별시 도봉구 우이천로 352,정통 중식 / 일반 중식,만원 미만,2,
256,예향해물짬뽕,서울특별시 강북구 삼양로123길 19,정통 중식 / 일반 중식,만원 미만,2,
257,평화반점,서울특별시 강북구 오패산로 113-1 ,정통 중식 / 일반 중식,만원 미만,2,
258,문성해물짬뽕,서울특별시 도봉구 우이천로 294,정통 중식 / 일반 중식,만원 미만,1,
259,쿵쿵닭,서울특별시 강북구 4.19로 24,정통 중식 / 일반 중식,만원 미만,1,
260,중화반점,서울특별시 강북구 삼양로 577,정통 중식 / 일반 중식,만원 미만,1,
261,중화명가,서울특별시 도봉구 해등로 133-17 ,정통 중식 / 일반 중식,만원 미만,1,
262,교동짬뽕,서울특별시 강북구 오패산로 416,정통 중식 / 일반 중식,만원 미만,2,
263,샹츠마라,서울특별시 강북구 솔샘로64길 39,기타 중식,만원 미만,2,
264,송탄영빈루,서울특별시 강북구 도봉로 62 롯데백화점 미아점 B2,정통 중식 / 일반 중식,만원 미만,1,
265,짜장마을,서울특별시 도봉구 마들로 657,정통 중식 / 일반 중식,만원 미만,1,
266,연화양꼬치,서울특별시 강북구 한천로 1078-1,기타 중식,만원-2만원,4,
267,라공방,서울특별시 강북구 한천로139길 42 영남빌딩 103호,기타 중식,만원-2만원,4,
268,마차이나,서울특별시 도봉구 노해로63길 84 우림빌딩 2F,정통 중식 / 일반 중식,만원-2만원,4,
269,메이콴,서울특별시 도봉구 마들로 664-11 현대리치타운 1F 102호,정통 중식 / 일반 중식,만원-2만원,2,
270,명성양꼬치,서울특별시 강북구 월계로7나길 50,기타 중식,만원-2만원,2,
271,홍성양꼬치,서울특별시 강북구 도봉로10다길 10,기타 중식,만원-2만원,1,
272,경성양꼬치,서울특별시 강북구 월계로7나길 60,기타 중식,만원-2만원,2,
273,쌍문양꼬치양갈비,서울특별시 도봉구 도봉로113길 16,기타 중식,만원-2만원,1,
274,미가양꼬치,서울특별시 강북구 월계로3길 50,기타 중식,만원-2만원,1,
275,기름냄새,서울특별시 도봉구 도봉로129길 23 1F,퓨전 중식,만원-2만원,1,
276,버거브라더,서울특별시 도봉구 마들로 657 1F,브런치 / 버거 / 샌드위치,만원 미만,9,4.2
277,동네함박,서울특별시 강북구 도봉로15길 11 2F,스테이크 / 바베큐,만원 미만,16,4.1
278,다래함박스텍,서울특별시 강북구 수유로 20-2,스테이크 / 바베큐,만원 미만,5,4.0
