,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
254,광흥창 차돌집,서울특별시 마포구 창전로 46,고기 요리,만원-2만원,1,
255,통큰갈비,서울특별시 마포구 백범로 123 신앙빌딩 1F,고기 요리,만원-2만원,1,
256,마포정육식당,서울특별시 마포구 백범로16길 5 B1,고기 요리,만원-2만원,1,
257,왕가밀,서울특별시 마포구 도화길 24-1,고기 요리,만원-2만원,1,
258,옻닭삼계탕,서울특별시 마포구 도화길 22,탕 / 찌개 / 전골,만원-2만원,1,
259,육미전복,서울특별시 마포구 독막로 311 재화스퀘어 B1,탕 / 찌개 / 전골,만원-2만원,2,
260,하남돼지집,서울특별시 마포구 마포대로 214,고기 요리,만원-2만원,2,
261,쏘굿,서울특별시 마포구 양화로 100-15 1F,고기 요리,만원-2만원,1,
262,목로관,서울특별시 마포구 어울마당로 126,고기 요리,만원-2만원,2,
263,촌놈숯불닭갈비,서울특별시 마포구 토정로 276 1F,닭 / 오리 요리,만원-2만원,1,
264,홍대닭갈비2,서울특별시 마포구 홍익로2길 27-17,닭 / 오리 요리,만원-2만원,1,
265,유가네닭갈비,서울특별시 마포구 홍익로3길 32,닭 / 오리 요리,만원-2만원,1,
266,백년 도담돌솥밥,서울특별시 마포구 어울마당로 122 2F,한정식 / 백반 / 정통 한식,만원-2만원,1,
267,이쪽,서울특별시 마포구 독막로3길 20  B1,고기 요리,만원-2만원,1,
268,대림국수,서울특별시 마포구 도화4길 7 1F,국수 / 면 요리,만원-2만원,1,
269,교촌치킨,서울특별시 마포구 와우산로19길 6-15,닭 / 오리 요리,만원-2만원,1,
270,고기마니밥마니,서울특별시 마포구 백범로 68 2F,고기 요리,만원-2만원,2,
271,맵당매운갈비찜,서울특별시 마포구 와우산로29라길 19 1F,고기 요리,만원-2만원,3,
272,기와집,서울특별시 마포구 삼개로3길 6-5,탕 / 찌개 / 전골,만원-2만원,2,
273,오븐에빠진닭,서울특별시 마포구 새창로 13-6 1F,닭 / 오리 요리,만원-2만원,2,
274,봉추찜닭,서울특별시 마포구 마포대로 109 롯데캐슬프레지던트 B1 120-1호,닭 / 오리 요리,만원-2만원,1,
275,동두천솥뚜껑삼겹살,서울특별시 마포구 양화로6길 39 1F,고기 요리,만원-2만원,2,
276,갈빗대,서울특별시 마포구 월드컵북로44길 79,고기 요리,만원-2만원,1,
277,홍대칼국수와족발,서울특별시 마포구 토정로31길 23,기타 한식,만원-2만원,1,
