,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
145,시골마당,서울특별시 서초구 강남대로23길 30,고기 요리,만원-2만원,1,
146,낭만삼겹살,서울특별시 서초구 강남대로30길 65  1F,고기 요리,만원-2만원,1,
147,사랑채,서울특별시 서초구 언남길 15-6 농산빌딩,한정식 / 백반 / 정통 한식,만원-2만원,2,
148,네네치킨,서울특별시 서초구 형촌길 15,닭 / 오리 요리,만원-2만원,1,
149,우미각,서울특별시 서초구 남부순환로 2644 우신빌딩,한정식 / 백반 / 정통 한식,만원-2만원,1,
150,정든닭발,서울특별시 서초구 마방로10길 18-1 ,닭 / 오리 요리,만원-2만원,1,
151,본죽,서울특별시 서초구 바우뫼로7길 8 우면종합상가,기타 한식,만원-2만원,2,
152,본죽,서울특별시 서초구 동산로 14,기타 한식,만원-2만원,1,
153,구이마마,서울특별시 서초구 강남대로25길 59,고기 요리,만원-2만원,1,
154,한소반,서울특별시 서초구 청계산로 249 한소반,고기 요리,2만원-3만원,25,4.3
155,영동족발,서울특별시 서초구 남부순환로 2628-18,고기 요리,2만원-3만원,87,3.9
156,콜라겐팩토리,서울특별시 서초구 양재천로 111 경훈빌딩,고기 요리,2만원-3만원,9,3.8
157,참나무 숯불에 닭이 만나는 순간,서울특별시 서초구 동산로6길 37,닭 / 오리 요리,2만원-3만원,14,3.6
158,두어마리,서울특별시 서초구 양재천로23길 6,해산물 요리,2만원-3만원,5,
159,양재정육식당,서울특별시 서초구 바우뫼로35길 3 가은빌딩,고기 요리,2만원-3만원,8,
160,보현재,서울특별시 서초구 원터6길 6,한정식 / 백반 / 정통 한식,2만원-3만원,1,
161,영동회관,서울특별시 서초구 강남대로30길 28 1F,고기 요리,2만원-3만원,3,
162,더뭉티기,서울특별시 서초구 강남대로37길 56-31,고기 요리,2만원-3만원,1,
163,옛골토성,서울특별시 서초구 청계산로 434,닭 / 오리 요리,2만원-3만원,6,
164,우촌,서울특별시 서초구 동산로 2,고기 요리,2만원-3만원,4,
165,세광양대창,서울특별시 서초구 강남대로 222-6,고기 요리,2만원-3만원,2,
166,양재대가원,서울특별시 서초구 강남대로6길 4,고기 요리,2만원-3만원,2,
167,천하족발,서울특별시 서초구 언남길 75,고기 요리,2만원-3만원,1,
168,박달재자연식당,서울특별시 서초구 강남대로2길 7,고기 요리,2만원-3만원,3,
169,총각수산,서울특별시 서초구 강남대로30길 18 미래유치원,해산물 요리,2만원-3만원,1,
170,송정낙지,서울특별시 서초구 남부순환로350길 38  1F,해산물 요리,2만원-3만원,1,
171,산내골소갈비살,서울특별시 서초구 강남대로34길 76,고기 요리,2만원-3만원,1,
172,옛날농장,서울특별시 서초구 강남대로16길 4,고기 요리,2만원-3만원,2,
173,곱마니,서울특별시 서초구 강남대로8길 16-17 1F 103호,고기 요리,2만원-3만원,1,
174,안양해물탕,서울특별시 서초구 매헌로 64,해산물 요리,2만원-3만원,1,
175,돈통마늘보쌈,서울특별시 서초구 강남대로34길 43 ,고기 요리,2만원-3만원,1,
176,전주아구찜해물탕,서울특별시 서초구 마방로2길 69,해산물 요리,2만원-3만원,1,
177,소도둑,서울특별시 서초구 마방로10길 30 1F,고기 요리,2만원-3만원,1,
178,이층완우,서울특별시 서초구 남부순환로356길 18-5 2F,퓨전 한식,2만원-3만원,1,
179,화돌농장흑다돈,서울특별시 서초구 마방로2길 70,고기 요리,2만원-3만원,1,
180,메기대감,서울특별시 서초구 남부순환로350길 30 양재동빌딩,탕 / 찌개 / 전골,2만원-3만원,1,
181,진대감차돌삼합,서울특별시 서초구 강남대로6길 24,고기 요리,3만원-4만원,11,4.4
182,설마중,서울특별시 서초구 남부순환로 2648 무화장,고기 요리,3만원-4만원,9,4.0
183,소담소,서울특별시 서초구 언남길 80 썬빌리지 1F 102호,고기 요리,4만원 이상,2,
184,풍천가,서울특별시 서초구 강남대로4길 4,해산물 요리,3만원-4만원,6,
185,사찰음식도반,서울특별시 서초구 마방로6길 7-27,한정식 / 백반 / 정통 한식,4만원 이상,2,
186,영주축산농협한우프라자,서울특별시 서초구 청계산로 195 프라임시티,고기 요리,3만원-4만원,2,
187,삼일정육식당,서울특별시 서초구 언남11길 7-33 양재빌딩,고기 요리,3만원-4만원,3,
188,청계산황구,서울특별시 서초구 매헌로16길 12,닭 / 오리 요리,3만원-4만원,1,
189,갈비사랑,서울특별시 서초구 강남대로 204,고기 요리,4만원 이상,4,
190,별난횟집,서울특별시 서초구 청룡마을1길 3,해산물 요리,3만원-4만원,3,
191,오선채,서울특별시 서초구 남부순환로 2634-8 단성빌딩,한정식 / 백반 / 정통 한식,3만원-4만원,1,
192,동왕산낙지전문점,서울특별시 서초구 남부순환로356길 39,해산물 요리,3만원-4만원,1,
193,수작카츠,서울특별시 서초구 강남대로10길 32 1F,까스 요리,만원 미만,6,3.7
194,쿠니라멘,서울특별시 서초구 강남대로 224 양재한신휴플러스 B105,라멘 / 소바 / 우동,만원 미만,12,3.4
195,스미레통,서울특별시 서초구 동산로13길 20,까스 요리,만원 미만,4,
196,도토리편백집,서울특별시 서초구 강남대로6길 16,기타 일식,만원 미만,5,
197,본여우앤본정,서울특별시 서초구 바우뫼로 14,까스 요리,만원 미만,4,
198,에이치키친,서울특별시 서초구 양재대로11길 36  오토갤러리 금관 B1,정통 일식 / 일반 일식,만원 미만,1,
199,우소다로,서울특별시 서초구 양재천로29길 15,까스 요리,만원 미만,1,
200,가츠몽,서울특별시 서초구 논현로19길 9,까스 요리,만원 미만,1,
201,소소한식당,서울특별시 서초구 바우뫼로7길 8,돈부리 / 일본 카레 / 벤토,만원 미만,1,
202,토라도라,서울특별시 서초구 논현로31길 56 JCS빌딩,정통 일식 / 일반 일식,만원-2만원,9,4.2
203,미우야,서울특별시 서초구 강남대로23길 90 기정빌딩 1F,라멘 / 소바 / 우동,만원-2만원,32,3.4
204,나오스시,서울특별시 서초구 남부순환로356길 121,회 / 스시,만원-2만원,8,3.3
205,고메,서울특별시 서초구 강남대로8길 65-18 1F 102호,이자카야 / 오뎅 / 꼬치,만원-2만원,2,
206,마루생연어집,서울특별시 서초구 양재천로29길 7 서울빌딩 1F,회 / 스시,만원-2만원,5,
207,비스트로탄탄,서울특별시 서초구 동산로 14 104호,이자카야 / 오뎅 / 꼬치,만원-2만원,5,
208,나루토,서울특별시 서초구 마방로10길 53,회 / 스시,만원-2만원,1,
209,소신초밥,서울특별시 서초구 태봉로2길 60,회 / 스시,만원-2만원,2,
210,남오토코,서울특별시 서초구 강남대로8길 15-1,이자카야 / 오뎅 / 꼬치,만원-2만원,2,
211,스시썸,서울특별시 서초구 강남대로 222-4 메디컬빌딩 1F,회 / 스시,만원-2만원,1,
212,스시문,서울특별시 서초구 강남대로 156-5,회 / 스시,만원-2만원,2,
213,시민참치,서울특별시 서초구 동산로 18,회 / 스시,만원-2만원,1,
214,갓츠킹,서울특별시 서초구 매헌로 16 6F 6125호,까스 요리,만원-2만원,1,
215,호랑이초밥,서울특별시 서초구 남부순환로356길 92,회 / 스시,만원-2만원,1,
216,청담이상,서울특별시 서초구 양재천로 123 강남오피스,이자카야 / 오뎅 / 꼬치,2만원-3만원,6,
217,정통일식우도,서울특별시 서초구 매헌로16길 8 보광빌딩,정통 일식 / 일반 일식,2만원-3만원,1,
218,이자카야 코노미,서울특별시 서초구 강남대로8길 44,이자카야 / 오뎅 / 꼬치,2만원-3만원,2,
219,무샤,서울특별시 서초구 마방로 2 가인빌딩,이자카야 / 오뎅 / 꼬치,2만원-3만원,1,
220,나오키,서울특별시 서초구 남부순환로350길 30 양재동빌딩 2F,회 / 스시,2만원-3만원,1,
221,해주,서울특별시 서초구 강남대로6길 28-9 명성빌딩,회 / 스시,2만원-3만원,3,
222,yori,서울특별시 서초구 태봉로 70 우면프라자2차 105호,이자카야 / 오뎅 / 꼬치,2만원-3만원,1,
223,소신,서울특별시 서초구 강남대로30길 65 102호,이자카야 / 오뎅 / 꼬치,2만원-3만원,1,
224,쿠파,서울특별시 서초구 남부순환로356길 51 1F,이자카야 / 오뎅 / 꼬치,2만원-3만원,1,
225,동신참치,서울특별시 서초구 강남대로 213 스포타임,회 / 스시,3만원-4만원,3,
226,동신참치,서울특별시 서초구 마방로2길 86,회 / 스시,4만원 이상,1,
227,용무있습니까,서울특별시 서초구 마방로10길 18-18,정통 중식 / 일반 중식,만원 미만,15,3.3
228,마오,서울특별시 서초구 양재천로 105 1F,정통 중식 / 일반 중식,만원 미만,17,3.0
229,펠리즈차이나,서울특별시 서초구 양재대로2길 100-48 서초디벨리움,정통 중식 / 일반 중식,만원 미만,3,
230,쏭쏭루,서울특별시 서초구 바우뫼로6길 46  B1,정통 중식 / 일반 중식,만원 미만,1,
231,화차이,서울특별시 서초구 남부순환로356길 26,정통 중식 / 일반 중식,만원 미만,2,
232,초류향,서울특별시 서초구 강남대로 156-1,정통 중식 / 일반 중식,만원 미만,1,
233,홍차우,서울특별시 서초구 논현로19길 9 선창빌딩,정통 중식 / 일반 중식,만원 미만,1,
234,상지원,서울특별시 서초구 바우뫼로33길 7-14 B1,정통 중식 / 일반 중식,만원 미만,1,
235,최고집손짬뽕,서울특별시 서초구 강남대로10길 7,정통 중식 / 일반 중식,만원 미만,1,
236,용짜장,서울특별시 서초구 강남대로 221  양재역환승주차장 101-103호,정통 중식 / 일반 중식,만원 미만,1,
237,랑랑,서울특별시 서초구 강남대로10길 21 성서빌딩 1F,정통 중식 / 일반 중식,만원 미만,1,
238,이가네양꼬치,서울특별시 서초구 마방로2길 68,기타 중식,만원-2만원,16,3.8
239,브루스리,서울특별시 서초구 양재천로 147-1,딤섬 / 만두,만원-2만원,36,2.9
240,천상현의 천상,서울특별시 서초구 매헌로 16  라시따델라모다 6F,정통 중식 / 일반 중식,만원-2만원,3,
241,넷째네양꼬치양갈비,서울특별시 서초구 강남대로16길 4 2F,기타 중식,만원-2만원,4,
242,가양양꼬치,서울특별시 서초구 남부순환로350길 29-19,기타 중식,만원-2만원,4,
243,진선,서울특별시 서초구 강남대로8길 24-8 신원빌딩 1F,정통 중식 / 일반 중식,만원-2만원,2,
244,위징쉔,서울특별시 서초구 매헌로16길 8 B1,기타 중식,만원-2만원,1,
245,천희양꼬치,서울특별시 서초구 양재천로23길 5 덕천빌딩 1F,기타 중식,만원-2만원,2,
246,원조훠궈샤브샤브,서울특별시 서초구 강남대로30길 17,기타 중식,만원-2만원,1,
247,음식남녀,서울특별시 서초구 양재천로 147-3,기타 중식,만원-2만원,2,
248,원조양꼬치,서울특별시 서초구 강남대로34길 27-4,기타 중식,만원-2만원,1,
249,마봉양꼬치,서울특별시 서초구 논현로17길 19 1F,기타 중식,만원-2만원,1,
250,일품헌,서울특별시 서초구 남부순환로 2634-27 성원빌딩 1F,기타 중식,2만원-3만원,9,3.6
251,이가네양꼬치,서울특별시 서초구 강남대로6길 18,기타 중식,2만원-3만원,4,
252,도프피자베이커스,서울특별시 서초구 동산로2길 41,기타 양식,만원 미만,8,4.0
253,맥도날드,서울특별시 서초구 바우뫼로 178 양재주유소,브런치 / 버거 / 샌드위치,만원 미만,2,
254,까르보마마,서울특별시 서초구 강남대로16길 21 서원빌딩,기타 양식,만원 미만,3,
255,THE RED 339,서울특별시 서초구 강남대로8길 65-1 우진빌딩,브런치 / 버거 / 샌드위치,만원 미만,2,
256,SALMOS231,서울특별시 서초구 마방로2길 33,브런치 / 버거 / 샌드위치,만원 미만,4,
257,테임디쉬,서울특별시 서초구 바우뫼로7길 29 동양고속아파트 상가 1F 104호,브런치 / 버거 / 샌드위치,만원 미만,3,
258,허니박스,서울특별시 서초구 양재천로21길 9,브런치 / 버거 / 샌드위치,만원 미만,1,
259,버거박스,서울특별시 서초구 논현로 83 삼호물산빌딩 A동 B107호,브런치 / 버거 / 샌드위치,만원 미만,1,
260,Lab,서울특별시 서초구 언남11길 34-8,이탈리안,만원 미만,1,
261,맥도날드,서울특별시 서초구 강남대로 213 삼정스포타임,브런치 / 버거 / 샌드위치,만원 미만,1,
262,호피덕,서울특별시 서초구 양재천로 135-4,퓨전 양식,만원-2만원,23,4.3
263,팔라피자,서울특별시 서초구 양재천로7길 13 화인 1F,이탈리안,만원-2만원,6,4.2
264,라비드쿤,서울특별시 서초구 마방로2길 15-5,프랑스 음식,만원-2만원,25,4.1
265,Merci,서울특별시 서초구 논현로 23 1F,프랑스 음식,만원-2만원,12,4.0
266,도마베이커리앤테스트키친,서울특별시 서초구 강남대로23길 12,브런치 / 버거 / 샌드위치,만원-2만원,19,3.8
267,리나스파파,서울특별시 서초구 논현로 157-6,기타 양식,만원-2만원,3,
268,슬로우먼데이,서울특별시 서초구 매헌로1길 38 동성빌딩 1F,브런치 / 버거 / 샌드위치,만원-2만원,3,
269,비스트로33,서울특별시 서초구 본마을길 33,이탈리안,만원-2만원,3,
270,코트라클럽,서울특별시 서초구 헌릉로 13 대한무역투자진흥공사(코트라),퓨전 양식,만원-2만원,1,
271,완벽한인생,서울특별시 서초구 강남대로8길 24-3 1F,퓨전 양식,만원-2만원,1,
272,올리앤,서울특별시 서초구 양재천로15길 1,퓨전 양식,만원-2만원,1,
273,타이밍,서울특별시 서초구 양재천로 135-4 세방빌딩,퓨전 양식,만원-2만원,1,
274,자가제빵선명희피자,서울특별시 서초구 바우뫼로41길 16 쌍봉빌딩 1F,기타 양식,만원-2만원,1,
275,예원이네이태리화덕포차,서울특별시 서초구 양재천로17길 7,퓨전 양식,만원-2만원,1,
276,라그릴리아,서울특별시 서초구 남부순환로 2620 강남피타워,이탈리안,2만원-3만원,13,3.3
277,서울양고기,서울특별시 서초구 매헌로 68,스테이크 / 바베큐,2만원-3만원,2,
278,더맛있는스테이크,서울특별시 서초구 양재천로23길 10 1F,스테이크 / 바베큐,2만원-3만원,4,
279,빠스타,서울특별시 서초구 마방로2길 59 1F,이탈리안,2만원-3만원,2,
280,그램,서울특별시 서초구 논현로31길 6 1F,이탈리안,2만원-3만원,1,
281,에스프릿셰프,서울특별시 서초구 마방로 10 금계빌딩 2F,이탈리안,4만원 이상,3,
282,양화정,서울특별시 서초구 강남대로10길 21 2F,스테이크 / 바베큐,3만원-4만원,2,
283,만남의광장 푸드코트,서울특별시 서초구 양재대로12길 73-71,세계음식 기타,만원 미만,6,3.8
284,코스트코푸드코트,서울특별시 서초구 양재대로 159 코스트코양재점,세계음식 기타,만원 미만,11,
285,미스사이공,서울특별시 서초구 논현로19길 9 선창빌딩 1F 2호,베트남 음식,만원 미만,1,
286,태국식당356,서울특별시 서초구 남부순환로356길 50 2F,태국 음식,만원-2만원,20,4.1
287,치코,서울특별시 서초구 남부순환로356길 121 해동빌딩 B1,남미 음식,만원-2만원,14,4.0
288,디안다만,서울특별시 서초구 남부순환로 2636 성문빌딩 1F,태국 음식,만원-2만원,28,3.8
289,꼬메도르16,서울특별시 서초구 동산로19길 40-10,세계음식 기타,만원-2만원,4,
