,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
200,브로스키친,서울특별시 서초구 방배천로18길 32 1F,닭 / 오리 요리,만원-2만원,3,,37.4825163,126.9845272
201,지호한방삼계탕,서울특별시 서초구 나루터로 69 샤르망,탕 / 찌개 / 전골,만원-2만원,8,,37.5157146,127.0173638
202,일도씨닭갈비,서울특별시 서초구 방배로8길 4 우진빌딩,닭 / 오리 요리,만원-2만원,10,,37.479679,126.9991169
203,육갑식당,서울특별시 서초구 잠원로 46-3,고기 요리,만원-2만원,5,,37.5081156,127.0089996
204,달빛그림,서울특별시 서초구 방배로15길 10 1F,퓨전 한식,만원-2만원,2,,37.48417440000001,126.9950882
205,족황상제,서울특별시 서초구 잠원로 46-3 이디엘,고기 요리,만원-2만원,6,,37.5081156,127.0089996
206,오복꼬리곰탕,서울특별시 서초구 강남대로97길 16 서원빌딩 2F,탕 / 찌개 / 전골,만원-2만원,5,,37.5147768,127.0187923
207,한양왕족발,서울특별시 서초구 방배천로2안길 15,고기 요리,만원-2만원,8,,37.47761029999999,126.9837128
208,명동보리밥,서울특별시 서초구 서초대로 108 삼보빌딩,한정식 / 백반 / 정통 한식,만원-2만원,4,,37.4948441,127.0182191
209,미슬토 해녀물회,서울특별시 서초구 강남대로97길 4 별관 1F,해산물 요리,만원-2만원,2,,37.5148246,127.01945
210,구뜰집,서울특별시 서초구 서초대로23길 14,고기 요리,만원-2만원,10,,37.4881458,126.9926016
211,영양센타,서울특별시 서초구 방배중앙로 178,탕 / 찌개 / 전골,만원-2만원,6,,37.4949309,126.9862036
212,교대이층집,서울특별시 서초구 방배천로 12-9 2F,고기 요리,만원-2만원,5,,37.4775947,126.9834801
