,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
170,소문난보배곱창,서울특별시 동대문구 고산자로 539-1,고기 요리,만원 미만,2,
171,동서비빔국수,서울특별시 동대문구 천호대로 265 ,국수 / 면 요리,만원 미만,2,
172,사랑채,서울특별시 동대문구 이문로25길 22,한정식 / 백반 / 정통 한식,만원 미만,1,
173,전주분식,서울특별시 동대문구 경희대로6길 9,기타 한식,만원 미만,1,
174,천호낙지,서울특별시 동대문구 사가정로 207,해산물 요리,만원 미만,1,
175,김씨네돌솥밥순두부,서울특별시 동대문구 망우로21길 4,탕 / 찌개 / 전골,만원 미만,1,
176,용두감자탕,서울특별시 동대문구 왕산로16길 15,탕 / 찌개 / 전골,만원 미만,1,
177,육전식당,서울특별시 동대문구 난계로30길 16,고기 요리,만원-2만원,25,4.4
178,나정순할매쭈꾸미,서울특별시 동대문구 무학로 144,해산물 요리,만원-2만원,78,4.4
179,와가리피순대,서울특별시 동대문구 왕산로9길 22,탕 / 찌개 / 전골,만원-2만원,20,4.3
180,대흥설농탕,서울특별시 동대문구 한천로 60,탕 / 찌개 / 전골,만원-2만원,9,4.3
181,회기왕족발보쌈,서울특별시 동대문구 회기로 158,고기 요리,만원-2만원,92,4.2
182,남원통닭,서울특별시 동대문구 제기동 635-1,닭 / 오리 요리,만원-2만원,9,4.1
183,오소리순대,서울특별시 동대문구 회기로4길 16,탕 / 찌개 / 전골,만원-2만원,8,4.1
184,육전식당,서울특별시 동대문구 천호대로 38,고기 요리,만원-2만원,29,4.0
185,은하곱창,서울특별시 동대문구 전농로15길 22,고기 요리,만원-2만원,34,4.0
186,서울뼈구이매운족발,서울특별시 동대문구 왕산로 274-1 1F,고기 요리,만원-2만원,10,4.0
187,멍군집,서울특별시 동대문구 회기로 148-4,고기 요리,만원-2만원,16,4.0
188,정편백,서울특별시 동대문구 서울시립대로12길 3,고기 요리,만원-2만원,15,4.0
189,홍도야빈대떡,서울특별시 동대문구 제기로 11-1 1F,한정식 / 백반 / 정통 한식,만원-2만원,9,4.0
190,고깃집도훈,서울특별시 동대문구 회기로21길 29,탕 / 찌개 / 전골,만원-2만원,10,4.0
191,동경통닭,서울특별시 동대문구 왕산로35길 24 청량리전통시장,닭 / 오리 요리,만원-2만원,10,3.8
192,홍능족발,서울특별시 동대문구 홍릉로 20,고기 요리,만원-2만원,9,3.8
193,용두동쭈꾸미,서울특별시 동대문구 무학로36길 10,해산물 요리,만원-2만원,8,3.8
194,장군집,서울특별시 동대문구 회기로25길 23-5,고기 요리,만원-2만원,16,3.7
195,감초식당,서울특별시 동대문구 약령서길 28 1F,고기 요리,만원-2만원,13,3.7
196,고수찜닭,서울특별시 동대문구 이문로30길 31-4,닭 / 오리 요리,만원-2만원,20,3.7
197,이모네파전,서울특별시 동대문구 망우로1길 37,한정식 / 백반 / 정통 한식,만원-2만원,25,3.5
198,고기야미안해,서울특별시 동대문구 경희대로4길 20,해산물 요리,만원-2만원,21,3.5
199,규범곱창,서울특별시 동대문구 회기로 156,고기 요리,만원-2만원,8,
200,양대창구이전문점 왕십리,서울특별시 동대문구 장한로 58 태화빌딩 1F 101호,고기 요리,만원-2만원,3,
201,술사와,서울특별시 동대문구 답십리로63길 66,해산물 요리,만원-2만원,4,
202,열정쭈꾸미,서울특별시 동대문구 답십리로 241,해산물 요리,만원-2만원,4,
203,형제집,서울특별시 동대문구 제기로6길 14-2,닭 / 오리 요리,만원-2만원,15,
204,영천선비,서울특별시 동대문구 회기로 137 1F,고기 요리,만원-2만원,2,
205,마루샤브,서울특별시 동대문구 왕산로 61 한일빌딩 1F,탕 / 찌개 / 전골,만원-2만원,1,
206,화덕고,서울특별시 동대문구 이문로 88-13,고기 요리,만원-2만원,4,
207,도톰,서울특별시 동대문구 천호대로85길 28 1F,고기 요리,만원-2만원,4,
208,등촌샤브칼국수,서울특별시 동대문구 회기로21길 38,탕 / 찌개 / 전골,만원-2만원,5,
209,BK볏짚직화구이,서울특별시 동대문구 장한로26가길 29 1F,고기 요리,만원-2만원,3,
210,전국통일닭발,서울특별시 동대문구 장한로6길 10,닭 / 오리 요리,만원-2만원,8,
211,다퍼줘,서울특별시 동대문구 왕산로 155,해산물 요리,만원-2만원,2,
212,홍익돈까스,서울특별시 동대문구 망우로21길 52,기타 한식,만원-2만원,7,
213,돈사돈,서울특별시 동대문구 안암로 6,고기 요리,만원-2만원,2,
214,대한닭발1979,서울특별시 동대문구 장한로 116,닭 / 오리 요리,만원-2만원,2,
215,이문닭발,서울특별시 동대문구 회기로19길 10,닭 / 오리 요리,만원-2만원,2,
216,옹골진치킨,서울특별시 동대문구 이문로28길 15 2F,닭 / 오리 요리,만원-2만원,13,
217,고흥소곱창&부추생삼겹살,서울특별시 동대문구 휘경로2가길 1,고기 요리,만원-2만원,4,
218,선진국낙지마당,서울특별시 동대문구 장한로 149-1,해산물 요리,만원-2만원,3,
219,마포껍데기,서울특별시 동대문구 사가정로 221,고기 요리,만원-2만원,1,
220,봉추찜닭,서울특별시 동대문구 회기로19길 17,닭 / 오리 요리,만원-2만원,3,
221,신가네왕코등갈비,서울특별시 동대문구 천호대로 67,고기 요리,만원-2만원,5,
222,직앤쿡,서울특별시 동대문구 망우로 80,해산물 요리,만원-2만원,1,
223,퐈이야,서울특별시 동대문구 왕산로 278 2F,고기 요리,만원-2만원,2,
224,고기하다,서울특별시 동대문구 경희대로4길 64 1F,고기 요리,만원-2만원,3,
225,대성집,서울특별시 동대문구 제기로6길 14,닭 / 오리 요리,만원-2만원,9,
226,마약고기,서울특별시 동대문구 왕산로 94-2,고기 요리,만원-2만원,2,
227,장원닭한마리,서울특별시 동대문구 전농로 30-1,닭 / 오리 요리,만원-2만원,3,
228,인생소곱창,서울특별시 동대문구 회기로21길 9 1F,고기 요리,만원-2만원,1,
229,육회지존,서울특별시 동대문구 회기로 186,고기 요리,만원-2만원,2,
230,종구네통닭,서울특별시 동대문구 왕산로35길 24,닭 / 오리 요리,만원-2만원,1,
231,신화쭈꾸미,서울특별시 동대문구 경희대로4길 74,해산물 요리,만원-2만원,2,
232,미미갈매기살,서울특별시 동대문구 왕산로 112-11,고기 요리,만원-2만원,1,
233,현고대닭발,서울특별시 동대문구 제기로2가길 3,닭 / 오리 요리,만원-2만원,5,
234,강금옥쭈꾸미,서울특별시 동대문구 이문로 40,해산물 요리,만원-2만원,2,
235,꽃세겹살,서울특별시 동대문구 경희대로3길 17,고기 요리,만원-2만원,5,
236,용두동임오네쭈꾸미,서울특별시 동대문구 무학로36길 6,해산물 요리,만원-2만원,6,
237,전통춘천닭갈비,서울특별시 동대문구 답십리로 152,닭 / 오리 요리,만원-2만원,1,
238,골목족발,서울특별시 동대문구 회기로26길 5,고기 요리,만원-2만원,2,
239,참말로좋수닭 273,서울특별시 동대문구 회기로 160 1F,닭 / 오리 요리,만원-2만원,4,
240,이문동그집,서울특별시 동대문구 이문로 193-6,고기 요리,만원-2만원,2,
241,수타생고기,서울특별시 동대문구 천호대로2길 23-3,고기 요리,만원-2만원,3,
242,30년전통춘천닭갈비,서울특별시 동대문구 한천로14길 70,닭 / 오리 요리,만원-2만원,2,
243,더고집,서울특별시 동대문구 전농로 48,고기 요리,만원-2만원,1,
244,통일부대찌개,서울특별시 동대문구 이문로28길 9,탕 / 찌개 / 전골,만원-2만원,4,
245,흥부골숯불갈비,서울특별시 동대문구 장한로24길 46,고기 요리,만원-2만원,2,
246,동의보쌈,서울특별시 동대문구 장한로 157,고기 요리,만원-2만원,3,
247,팔각도,서울특별시 동대문구 회기로13길 10  1F,닭 / 오리 요리,만원-2만원,1,
248,이문시장,서울특별시 동대문구 휘경로2길 16 1F,고기 요리,만원-2만원,4,
249,안씨네쭈꾸미,서울특별시 동대문구 이문로 17-26,해산물 요리,만원-2만원,2,
250,서울본가,서울특별시 동대문구 사가정로25길 29,한정식 / 백반 / 정통 한식,만원-2만원,1,
251,굿아임찜닭,서울특별시 동대문구 경희대로1가길 16-1 1F,닭 / 오리 요리,만원-2만원,2,
252,조개베네,서울특별시 동대문구 안암로24길 31-6,해산물 요리,만원-2만원,4,
253,달래진족,서울특별시 동대문구 장한로 126,고기 요리,만원-2만원,2,
254,양님이네,서울특별시 동대문구 장한로24길 7,닭 / 오리 요리,만원-2만원,1,
255,선정숯불생고기,서울특별시 동대문구 천호대로 305,고기 요리,만원-2만원,1,
256,고깃,서울특별시 동대문구 무학로 134 ,고기 요리,만원-2만원,1,
257,철계단집,서울특별시 동대문구 회기로31가길 35-1,고기 요리,만원-2만원,3,
258,명품금돼지,서울특별시 동대문구 사가정로23길 64 성우스타펠리스 104동 1F,고기 요리,만원-2만원,3,
259,답구정동,서울특별시 동대문구 고미술로 36 1F,고기 요리,만원-2만원,4,
260,형고깃집,서울특별시 동대문구 회기로 149-3,고기 요리,만원-2만원,1,
261,옛날처럼,서울특별시 동대문구 장한로 147,고기 요리,만원-2만원,1,
262,오동통닭,서울특별시 동대문구 홍릉로1길 37,닭 / 오리 요리,만원-2만원,1,
263,돈벼락돌김치삼겹살,서울특별시 동대문구 장한로26길 24,고기 요리,만원-2만원,2,
264,광주집사철탕,서울특별시 동대문구 제기로 69,닭 / 오리 요리,만원-2만원,2,
265,씹는곱창,서울특별시 동대문구 휘경로2길 5-12,고기 요리,만원-2만원,3,
266,화주부,서울특별시 동대문구 경희대로3길 21,탕 / 찌개 / 전골,만원-2만원,1,
267,마포생주먹고기,서울특별시 동대문구 휘경로14길 7,고기 요리,만원-2만원,1,
268,경성주막,서울특별시 동대문구 천호대로 7-10,한정식 / 백반 / 정통 한식,만원-2만원,1,
269,도야식당,서울특별시 동대문구 답십리로23길 80-18,고기 요리,만원-2만원,1,
270,압구정제주집,서울특별시 동대문구 장한로5길 51 ,고기 요리,만원-2만원,1,
271,채선당,서울특별시 동대문구 사가정로 6,탕 / 찌개 / 전골,만원-2만원,3,
272,교촌치킨,서울특별시 동대문구 전농로 81,닭 / 오리 요리,만원-2만원,4,
273,진고복식당,서울특별시 동대문구 왕산로 214 7F,한정식 / 백반 / 정통 한식,만원-2만원,3,
274,영동교집,서울특별시 동대문구 천호대로83길 32,고기 요리,만원-2만원,1,
275,경동연탄불돼지,서울특별시 동대문구 약령서1길 34,고기 요리,만원-2만원,1,
276,BHC치킨,서울특별시 동대문구 답십리로 237,닭 / 오리 요리,만원-2만원,1,
277,우리집한상,서울특별시 동대문구 회기로13길 23,한정식 / 백반 / 정통 한식,만원-2만원,2,
278,나정순할매쭈꾸미,서울특별시 동대문구 약령시로 65,해산물 요리,만원-2만원,3,
279,농푸꼬지기,서울특별시 동대문구 왕산로 200 7F,한정식 / 백반 / 정통 한식,만원-2만원,1,
280,태백돼지갈비,서울특별시 동대문구 천호대로 126,고기 요리,만원-2만원,1,
