,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
412,루틴,서울특별시 성북구 보문로34가길 6 1F,카페 / 디저트,만원 미만,13,4.0
413,오버스토리,서울특별시 성북구 선잠로2다길 13-13 B1,카페 / 디저트,만원 미만,5,4.0
414,모던양갱집,서울특별시 성북구 보국문로16길 72,카페 / 디저트,만원 미만,5,4.0
415,바스크,서울특별시 성북구 삼양로9길 10-2,카페 / 디저트,만원 미만,9,4.0
416,그릭데이,서울특별시 성북구 고려대로24길 45 1F,카페 / 디저트,만원 미만,7,4.0
417,블랑제메종북악,서울특별시 성북구 성북로 156,카페 / 디저트,만원 미만,10,3.9
418,해로커피,서울특별시 성북구 성북로 19-3,카페 / 디저트,만원 미만,5,3.9
419,제뉴어리피크닉,서울특별시 성북구 창경궁로43길 26,카페 / 디저트,만원 미만,14,3.9
420,모블러,서울특별시 성북구 동소문로26다길 26 1F,카페 / 디저트,만원 미만,18,3.9
421,리이케,서울특별시 성북구 보문로34가길 24,카페 / 디저트,만원 미만,15,3.9
422,카페그레도,서울특별시 성북구 화랑로 304 1F,카페 / 디저트,만원 미만,10,3.9
423,죠셉의커피나무,서울특별시 성북구 성북로31길 65,카페 / 디저트,만원 미만,10,3.9
424,우주제빵소,서울특별시 성북구 성북로28길 13,베이커리,만원 미만,6,3.9
425,더홈서울,서울특별시 성북구 인촌로1길 87,카페 / 디저트,만원 미만,10,3.9
426,유목커피바,서울특별시 성북구 동소문로24길 47 2F,카페 / 디저트,만원 미만,6,3.9
427,달콤한위로,서울특별시 성북구 창경궁로43길 24,카페 / 디저트,만원 미만,7,3.9
428,와플앨리,서울특별시 성북구 보문로34길 68-3,카페 / 디저트,만원 미만,16,3.9
429,캘린더커피스탠드,서울특별시 성북구 고려대로 40 1F,카페 / 디저트,만원 미만,8,3.9
430,슬로우브레드파파,서울특별시 성북구 보문로30나길 29,카페 / 디저트,만원 미만,12,3.9
431,그릭데이,서울특별시 성북구 보문로34길 66,카페 / 디저트,만원 미만,9,3.9
432,로스디아스,서울특별시 성북구 동소문로22길 67 2F,카페 / 디저트,만원 미만,28,3.8
433,메종드루즈,서울특별시 성북구 보문로34길 68-5 1F,카페 / 디저트,만원 미만,15,3.8
434,커피명가,서울특별시 성북구 안암로5길 40,카페 / 디저트,만원 미만,12,3.8
435,폴드커피,서울특별시 성북구 종암로 214-3,카페 / 디저트,만원 미만,9,3.8
436,카페58.4,서울특별시 성북구 성북로16길 4-13,카페 / 디저트,만원 미만,9,3.8
437,58도씨,서울특별시 성북구 인촌로26길 42-2,카페 / 디저트,만원 미만,21,3.8
438,본크레페,서울특별시 성북구 동소문로20다길 30,카페 / 디저트,만원 미만,14,3.8
439,황준호베이커리,서울특별시 성북구 고려대로 86,베이커리,만원 미만,10,3.8
440,알렉스더커피,서울특별시 성북구 성북로28길 9,카페 / 디저트,만원 미만,25,3.7
441,나폴레옹과자점,서울특별시 성북구 성북로 7,베이커리,만원 미만,56,3.7
442,카페 원오프,서울특별시 성북구 동소문로22길 57-4 2F,카페 / 디저트,만원 미만,10,3.7
443,비나케이크,서울특별시 성북구 보문로30길 12 101호,카페 / 디저트,만원-2만원,5,4.1
444,수연산방,서울특별시 성북구 성북로26길 8,카페 / 디저트,만원-2만원,35,3.7
445,제이스케이크,서울특별시 성북구 성북로31길 85-5 1F,카페 / 디저트,만원-2만원,8,
446,도쿄빙수,서울특별시 성북구 동소문로20다길 26 1F,카페 / 디저트,만원-2만원,1,
447,라운지32,서울특별시 성북구 화랑로32길 163-1,카페 / 디저트,만원-2만원,1,
448,아모르파티,서울특별시 성북구 월곡로18길 7,카페 / 디저트,만원-2만원,1,
449,누브티스,서울특별시 성북구 선잠로 42,카페 / 디저트,2만원-3만원,5,
450,춘자,서울특별시 성북구 인촌로26길 42-2,일반 주점,만원 미만,5,3.9
451,청춘예찬,서울특별시 성북구 동소문로20길 29-14,치킨 / 호프 / 펍,만원 미만,10,
452,포테이토101,서울특별시 성북구 동소문로22길 39-5,치킨 / 호프 / 펍,만원 미만,9,
453,오늘와인한잔,서울특별시 성북구 보문로34길 56,칵테일 / 와인,만원 미만,5,
454,박군포차,서울특별시 성북구 인촌로26길 34,전통 주점 / 포차,만원 미만,8,
455,뉴욕야시장,서울특별시 성북구 고려대로24길 11,치킨 / 호프 / 펍,만원 미만,2,
456,거품,서울특별시 성북구 개운사길 12 B1,칵테일 / 와인,만원 미만,1,
457,가운뎃집,서울특별시 성북구 동소문로6길 20-23,치킨 / 호프 / 펍,만원 미만,1,
458,골목집,서울특별시 성북구 고려대로 93,전통 주점 / 포차,만원 미만,3,
459,동네요리사,서울특별시 성북구 화랑로15길 28,일반 주점,만원 미만,2,
460,천원의행복,서울특별시 성북구 보국문로11길 13,일반 주점,만원 미만,1,
461,노가리생맥주,서울특별시 성북구 동소문로24길 13 103호,치킨 / 호프 / 펍,만원 미만,1,
462,찬수씨 싼술을 부탁해,서울특별시 성북구 인촌로24길 48,일반 주점,만원 미만,1,
463,"늘,안암",서울특별시 성북구 고려대로24가길 13-2 1F,칵테일 / 와인,만원-2만원,4,
464,비스트로홈,서울특별시 성북구 동소문로22길 25,일반 주점,만원-2만원,3,
465,지금보고싶다,서울특별시 성북구 고려대로26길 42-2 2F,일반 주점,만원-2만원,2,
466,대한맥주집,서울특별시 성북구 동소문로24길 49,치킨 / 호프 / 펍,만원-2만원,4,
467,쵸이양식,서울특별시 성북구 동소문로20나길 24 2F,치킨 / 호프 / 펍,만원-2만원,3,
468,쿠바,서울특별시 성북구 성북로7길 36,치킨 / 호프 / 펍,만원-2만원,3,
469,공간 뒷동산,서울특별시 성북구 삼선교로2길 3,전통 주점 / 포차,만원-2만원,3,
470,다락,서울특별시 성북구 고려대로 95,일반 주점,만원-2만원,2,
471,생활맥주,서울특별시 성북구 보문로30길 43-5,치킨 / 호프 / 펍,만원-2만원,4,
472,노가리슈퍼,서울특별시 성북구 보문로32길 29,치킨 / 호프 / 펍,만원-2만원,4,
473,아지트안암,서울특별시 성북구 고려대로24길 48 B1,칵테일 / 와인,만원-2만원,2,
474,추랑,서울특별시 성북구 보문로36길 20 1F,전통 주점 / 포차,만원-2만원,2,
475,골목집포장마차,서울특별시 성북구 보문로13나길 29,전통 주점 / 포차,만원-2만원,3,
476,탭하우스F64,서울특별시 성북구 성북로 19-1,치킨 / 호프 / 펍,만원-2만원,2,
