,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
218,가츠라,서울특별시 종로구 새문안로 58,까스 요리,만원 미만,2,
219,스시웨이,서울특별시 종로구 종로 19 르메이에르종로타운 3F,회 / 스시,만원-2만원,7,
220,구마스시,서울특별시 종로구 새문안로 92 광화문오피시아빌딩 B1,회 / 스시,4만원 이상,5,
221,진가와,서울특별시 종로구 종로1길 50 더케이트윈타워 1B,라멘 / 소바 / 우동,만원-2만원,4,
222,이마리,서울특별시 종로구 자하문로5길 18-13,정통 일식 / 일반 일식,2만원-3만원,3,
223,스시와,서울특별시 종로구 율곡로2길 7 서머셋팰리스서울 2F 201호,회 / 스시,4만원 이상,2,
224,경복궁박광일스시카페,서울특별시 종로구 자하문로 38,회 / 스시,만원-2만원,5,
225,동카츠,서울특별시 종로구 새문안로5길 37 도렴빌딩 B1 27호,까스 요리,만원 미만,2,
226,광화문등심,서울특별시 종로구 종로5길 34,기타 일식,2만원-3만원,3,
227,동경암,서울특별시 종로구 종로 14,까스 요리,만원 미만,6,
228,돈부리연,서울특별시 종로구 사직로8길 42 B1,돈부리 / 일본 카레 / 벤토,만원-2만원,2,
229,미도리스시,서울특별시 종로구 새문안로9길 29-1 2F,회 / 스시,2만원-3만원,1,
230,다쯔미,서울특별시 종로구 종로 33,회 / 스시,만원-2만원,4,
231,모모야,서울특별시 중구 세종대로 136 B2,까스 요리,만원-2만원,2,
232,아오리의행방불명,서울특별시 종로구 무교로 39 신우빌딩 2F,라멘 / 소바 / 우동,만원 미만,5,
233,동원참치,서울특별시 종로구 새문안로5가길 9,회 / 스시,3만원-4만원,3,
234,아이와,서울특별시 종로구 청계천로 35 관정빌딩 B1,이자카야 / 오뎅 / 꼬치,만원-2만원,5,
235,토끼숟가락,서울특별시 종로구 새문안로5길 37 도렴빌딩 B1,돈부리 / 일본 카레 / 벤토,만원 미만,3,
236,화로담,서울특별시 종로구 새문안로5길 9 2F,기타 일식,2만원-3만원,2,
237,미카야,서울특별시 종로구 사직로 130 적선현대빌딩,정통 일식 / 일반 일식,만원 미만,1,
238,사토루,서울특별시 종로구 율곡로4길 72,이자카야 / 오뎅 / 꼬치,2만원-3만원,2,
239,사보텐,서울특별시 중구 세종대로 136 SFC,정통 일식 / 일반 일식,만원-2만원,2,
240,동경우동,서울특별시 종로구 새문안로9길 28,라멘 / 소바 / 우동,만원 미만,3,
241,켄켄,서울특별시 중구 무교로 21 더익스체인지서울몰 8F,이자카야 / 오뎅 / 꼬치,2만원-3만원,3,
242,테이엔,서울특별시 종로구 경희궁2길 14-6,돈부리 / 일본 카레 / 벤토,만원-2만원,2,
243,은행골,서울특별시 종로구 종로5길 44,회 / 스시,만원-2만원,4,
244,그남자의초밥집,서울특별시 종로구 새문안로5길 19 로얄빌딩 B1,회 / 스시,만원-2만원,2,
245,무무돈카츠,서울특별시 종로구 새문안로 92 오피시아빌딩 B1,까스 요리,만원 미만,1,
246,이자카야소우,서울특별시 종로구 새문안로7길 26,회 / 스시,만원-2만원,1,
247,맨븟,서울특별시 종로구 새문안로5길 37 도렴빌딩 B1 35호,정통 일식 / 일반 일식,만원 미만,3,
248,옥상밥상술상,서울특별시 종로구 종로3길 30 6F,돈부리 / 일본 카레 / 벤토,만원 미만,1,
249,로맨틱키친,서울특별시 종로구 새문안로5가길 3-12 진양빌딩 2F,기타 일식,만원 미만,1,
250,모모코,서울특별시 종로구 새문안로5길 19,정통 일식 / 일반 일식,만원 미만,1,
251,사사야,서울특별시 종로구 새문안로5길 19 B1 64호,회 / 스시,만원-2만원,1,
252,미스터라멘,서울특별시 종로구 새문안로 92,라멘 / 소바 / 우동,만원 미만,1,
253,모모카,서울특별시 종로구 새문안로5길 19 ,정통 일식 / 일반 일식,만원 미만,1,
254,유유안,서울특별시 종로구 새문안로 97 포시즌스호텔 서울 11F,정통 중식 / 일반 중식,4만원 이상,15,4.6
255,호가양꼬치,서울특별시 종로구 율곡로4길 66,기타 중식,2만원-3만원,62,4.6
256,친니,서울특별시 종로구 세종대로 175 세종문화회관 B1F,정통 중식 / 일반 중식,만원-2만원,13,4.1
257,동성각,서울특별시 종로구 새문안로9길 29-2,정통 중식 / 일반 중식,만원 미만,8,4.0
258,완차이면가,서울특별시 종로구 종로1길 42 이마빌딩 B1,기타 중식,만원 미만,10,3.9
259,차알,서울특별시 종로구 종로3길 17 디타워 3F,정통 중식 / 일반 중식,2만원-3만원,36,3.7
260,베이징코야,서울특별시 종로구 율곡로2길 29-1,기타 중식,만원-2만원,17,3.7
261,메이징에이,서울특별시 중구 세종대로 136 서울파이낸스센터 B2,정통 중식 / 일반 중식,4만원 이상,19,3.6
262,소고산제일루,서울특별시 종로구 종로5길 7 Tower 8 102호,기타 중식,3만원-4만원,9,3.6
263,홍콩익스프레스,서울특별시 종로구 새문안로5길 19 로얄빌딩 B1 66호,기타 중식,만원-2만원,5,3.6
