p_id,group_93,group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19,group_20,group_21,group_22,group_23,group_24,group_25,group_26,group_27,group_28,group_29,group_30,group_31,group_32,group_33,group_34,group_35,group_36,group_37,group_38,group_39,group_40,group_41,group_42,group_43,group_44,group_45,group_46,group_47,group_48,group_49,group_50,group_51,group_52,group_53,group_54,group_55,group_56,group_57,group_58,group_59,group_60,group_61,group_62,group_63,group_64,group_65,group_66,group_67,group_68,group_69,group_70,group_71,group_72,group_73,group_74,group_75,group_76,group_77,group_78,group_79,group_80,group_81,group_82,group_83,group_84,group_85,group_86,group_87,group_88,group_89,group_90,group_91,group_92,group_94,group_95,group_96,group_97,group_98,group_99,group_100,group_101,group_102,group_103,group_104,group_105,group_106,group_107,group_108,group_109,group_110,group_111,group_112,group_113,group_114,group_115,group_116,group_117,group_118,group_119
388,4,0,1,1,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,3,0,0,0,4,0,1,0,0,1,0,0,2,0,1,3,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,15,0,4,2,0,8,0,0,5,3,0,0,0,4,1,0,0,1,2,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0
264,1,0,0,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
560,13,0,0,3,3,1,19,2,10,0,0,0,2,0,0,1,0,0,0,0,0,0,0,8,2,0,5,8,0,1,0,0,9,0,0,0,3,0,1,0,2,1,5,3,0,5,0,2,1,0,0,0,1,7,0,0,0,4,1,51,1,6,19,0,3,0,1,2,5,0,0,2,6,0,0,0,0,2,0,2,0,4,6,0,2,5,0,0,0,0,0,0,0,1,4,0,2,0,48,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8,1,12,1,0,0
787,6,0,1,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,2,7,1,0,1,0,1,0,1,0,0,2,0,1,0,0,12,0,6,0,0,1,0,2,0,2,0,0,0,1,2,0,0,0,3,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,1,0,4,0,1,1,0,0
419,10,0,1,1,1,1,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,10,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,13,0,3,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,3,0,0,0
144,5,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,3,0,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,2,0,0,1
780,12,0,0,3,5,6,3,1,0,0,2,0,0,0,0,1,0,2,0,0,2,0,0,13,0,0,1,1,2,0,0,3,9,0,0,1,1,0,0,0,1,0,3,4,4,5,0,3,1,0,0,1,3,2,1,0,0,1,2,18,0,2,10,1,1,0,1,0,1,0,0,3,4,1,0,0,1,2,0,0,2,1,1,0,0,5,0,0,0,0,0,0,1,0,1,0,2,0,4,0,0,0,0,0,1,0,0,0,0,1,0,3,3,0,4,1,3,0,0,0
57,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,5,0,0,0,4,3,9,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,1,1,2,1,1,2,0,0,2,0,0,0,0,1,0,1,0,1,1,1,4,1,0,1,1,0,0,2,1,0,0,0,1,0,0,17,1,2,6,0,9,0,0,2,5,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,3,2,1,2,0,1
154,2,0,0,0,2,0,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,3,0,3,0,3,0,0,0,0,2,2,0,0,0,0,1,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
533,4,0,0,0,1,0,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,5,0,0,1,1,1,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0
411,1,0,1,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
839,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6,0,3,0,0,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0
26,3,0,0,1,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
660,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
267,10,0,2,1,3,5,5,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,6,1,1,5,1,2,2,0,1,3,0,0,1,0,0,0,0,0,0,1,0,1,6,0,2,0,0,0,0,1,5,1,0,1,0,0,30,0,1,10,0,7,0,0,0,3,0,0,0,2,1,0,0,0,1,0,0,2,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,0,1,1,2,0,0,7,0,3,0,0,3
281,19,0,0,0,2,3,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,13,1,0,0,0,1,0,0,1,0,0,2,1,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,6,1,0,1,1,0,0,3,0,0,3,7,4,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
799,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,30,0,4,3,10,10,17,2,0,1,6,4,5,0,0,2,1,2,0,1,2,1,1,8,5,0,13,0,5,3,0,13,14,0,0,1,2,4,1,0,2,0,14,4,6,1,0,1,1,2,0,0,1,12,3,0,0,1,1,28,0,6,102,2,11,0,2,3,7,0,0,4,11,0,0,0,0,1,0,3,2,5,4,0,0,8,0,0,0,4,0,5,0,1,2,0,0,0,3,0,1,2,1,0,0,0,0,0,0,2,2,7,6,0,7,1,4,2,0,3
356,5,0,3,2,4,3,6,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,5,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0
408,60,15,4,23,11,37,56,3,2,1,0,2,11,3,2,7,3,3,0,7,3,0,4,19,0,5,8,15,13,3,0,4,33,1,1,1,4,2,3,2,2,6,30,7,13,3,2,5,2,4,0,4,4,29,4,1,4,5,2,45,4,10,75,9,13,1,0,1,18,0,1,6,20,0,0,0,0,9,0,5,13,23,8,1,1,24,0,0,0,3,0,3,1,2,8,1,0,0,7,0,2,1,0,1,1,0,0,0,0,0,2,6,19,0,24,3,5,3,0,1
291,29,0,7,1,2,4,21,2,4,0,2,1,1,0,0,1,0,4,0,1,0,1,0,10,0,1,5,1,1,1,1,0,2,0,0,1,0,2,0,1,2,3,3,6,4,1,0,2,7,1,0,5,0,2,5,0,2,4,0,40,2,12,15,2,9,1,0,1,20,1,0,1,8,0,0,0,0,2,1,4,6,2,2,0,1,5,0,0,0,2,0,1,0,0,4,0,1,0,5,0,2,5,1,0,1,0,0,0,0,2,1,5,1,0,14,3,9,0,0,0
315,7,0,0,1,2,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,10,0,1,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0
619,39,0,3,5,7,5,28,2,0,0,0,0,1,3,2,5,3,0,0,2,0,0,1,8,1,0,5,8,2,2,0,2,20,1,0,1,2,1,2,1,0,0,9,3,2,1,0,4,3,2,0,3,5,4,7,0,0,2,3,40,1,2,29,2,9,0,1,4,8,0,0,3,3,1,0,0,0,1,0,2,6,10,8,3,9,8,0,0,0,1,0,1,1,0,1,0,1,0,0,0,2,1,0,0,2,0,1,0,0,1,1,0,11,0,12,1,4,0,0,3
121,2,0,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,1,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1
191,16,0,4,1,1,6,9,0,2,0,0,1,1,0,2,0,1,4,0,1,0,0,0,1,0,0,2,4,1,2,0,0,13,0,1,0,0,0,0,0,0,1,4,3,0,1,0,3,0,3,0,1,3,0,0,0,0,0,0,12,1,3,2,1,0,1,0,0,3,0,0,1,0,0,0,0,0,2,0,1,2,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,1,2,0,0,0,1
573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,16,0,12,5,0,5,12,2,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,7,1,0,5,7,5,0,0,1,1,0,0,1,1,0,0,2,1,0,4,5,5,0,0,2,6,1,0,0,3,3,6,0,0,2,3,31,1,11,15,3,4,0,0,0,4,0,0,8,8,0,0,0,0,1,0,4,1,1,4,1,0,2,0,0,0,1,0,0,1,0,3,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,12,3,0,9,2,1,1,0,0
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
286,10,0,0,2,3,7,3,0,0,0,0,0,1,0,2,1,0,2,0,1,0,0,0,1,0,0,1,0,1,12,0,0,9,0,0,0,2,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,4,0,0,2,2,7,2,0,22,1,1,0,0,0,1,0,0,3,2,0,0,0,0,3,0,3,0,2,1,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
282,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,1,2,0,0,1,0,1,0,0,2,1,2,1,0,0,2,9,0,3,4,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,0,0,0
192,17,0,2,7,3,8,3,1,0,0,1,0,1,0,1,0,2,3,0,1,2,1,0,0,2,0,2,3,3,1,0,0,20,0,0,0,1,1,1,0,1,1,4,2,0,0,0,2,0,0,0,3,2,3,2,0,2,5,3,16,0,5,26,3,3,0,1,0,1,0,2,1,10,0,0,0,0,1,0,1,0,12,4,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,1,0,0,0,1,1,0,0,0,6,1,1,0,0,2
394,8,0,2,0,1,3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,2,2,1,0,0,2,5,0,0,1,1,0,5,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,1,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
438,1,0,3,1,0,1,2,0,4,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,4,0,1,0,1,3,0,0,8,0,2,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
836,0,0,0,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
639,8,0,0,0,0,0,5,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,14,1,0,9,0,3,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
166,7,0,0,1,0,0,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
674,4,0,0,0,4,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,4,3,1,0,0,0,0,0,0,1,0,1,2,0,8,0,0,2,2,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,1,4,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0
89,3,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
637,5,0,0,0,0,0,2,5,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,1,2,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,3,0,1,0,0
616,7,0,0,4,6,4,4,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,2,0,0,2,5,1,0,0,20,0,0,0,0,1,0,0,0,0,3,4,1,0,0,2,2,2,0,0,1,5,4,0,0,0,4,12,0,1,22,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0
178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
