,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
279,봉일천장군집,서울특별시 서대문구 응암로 141,고기 요리,2만원-3만원,2,,37.5849072,126.914688
280,백년약수골,서울특별시 서대문구 백련사길 55,탕 / 찌개 / 전골,2만원-3만원,3,,37.5818632,126.9309472
281,막내회집,서울특별시 서대문구 충정로6안길 6-2,해산물 요리,2만원-3만원,0,,37.562455,126.9676929
282,오징어세상,서울특별시 서대문구 연희맛로 7-6,해산물 요리,2만원-3만원,1,,37.5663016,126.9285685
283,이백사호,서울특별시 서대문구 연희맛로 24 3F,퓨전 한식,2만원-3만원,1,,37.5668232,126.9303438
284,조개일번지,서울특별시 서대문구 통일로9안길 16,해산물 요리,2만원-3만원,2,,37.5664987,126.9649
285,꾼활어회집,서울특별시 서대문구 통일로 145-1,해산물 요리,2만원-3만원,1,,37.5671646,126.9649112
286,김미자당진아구동태찜탕,서울특별시 서대문구 응암로 91,해산물 요리,2만원-3만원,1,,37.5811821,126.9120215
287,선어도,서울특별시 서대문구 충정로 18,해산물 요리,2만원-3만원,1,,37.56057,126.9634824
288,서대문아구찜,서울특별시 서대문구 연희로 271,탕 / 찌개 / 전골,2만원-3만원,1,,37.5812674,126.9358003
289,쌍대포생소금구이,서울특별시 서대문구 홍은중앙로3길 9 상가 207-208호,고기 요리,2만원-3만원,1,,37.5978409,126.9458399
290,한도올,서울특별시 서대문구 통일로26길 7,고기 요리,2만원-3만원,2,,37.5832061,126.9504653
291,홍성녹우촌,서울특별시 서대문구 세검정로1길 95,고기 요리,2만원-3만원,1,,37.5953053,126.9447195
292,백마강,서울특별시 서대문구 통일로 143-7,고기 요리,2만원-3만원,1,,37.5670997,126.9647989
293,평동집,서울특별시 서대문구 경기대로 84 성산빌딩,고기 요리,2만원-3만원,1,,37.563312,126.9627473
294,엄지숯불갈비,서울특별시 서대문구 모래내로 376-7,고기 요리,2만원-3만원,1,,37.582399,126.9376942
295,연희동태찜,서울특별시 서대문구 연희맛로 25,해산물 요리,3만원-4만원,10,3.8,37.5673733,126.9301967
296,한우명가,서울특별시 서대문구 연희로 46-1,고기 요리,3만원-4만원,3,,37.5626805,126.9280895
297,오소오소,서울특별시 서대문구 충정로 47 신원빌딩,고기 요리,3만원-4만원,2,,37.5631737,126.964371
298,장위동유성집,서울특별시 서대문구 경기대로 63,고기 요리,3만원-4만원,3,,37.5646122,126.963801
299,반하는보쌈앤밥상,서울특별시 서대문구 통일로11길 3,고기 요리,3만원-4만원,2,,37.5692736,126.962815
300,최고의집해물찜과칼국수,서울특별시 서대문구 홍제천로 82,해산물 요리,3만원-4만원,1,,37.573064,126.9240306
301,호반으로부터,서울특별시 서대문구 모래내로 285 현대빌딩 1F,닭 / 오리 요리,3만원-4만원,1,,37.5776992,126.9294184
302,금강산소한마리,서울특별시 서대문구 연희로 81-30,고기 요리,3만원-4만원,1,,37.5659813,126.9292194
303,대남소곱창,서울특별시 서대문구 통일로9길 8,기타 한식,3만원-4만원,1,,37.5672326,126.964548
304,이교수의청춘족발,서울특별시 서대문구 증가로 5,고기 요리,3만원-4만원,1,,37.5688428,126.9316846
305,우미26,서울특별시 서대문구 통일로 159 1F,고기 요리,4만원 이상,2,,37.5681428,126.9639479
306,가타쯔무리,서울특별시 서대문구 명지대길 72,라멘 / 소바 / 우동,만원 미만,47,4.4,37.5831877,126.9234127
307,우동카덴,서울특별시 서대문구 연희로 173 거화빌딩 1F,라멘 / 소바 / 우동,만원 미만,68,4.3,37.5647564,126.9298909
308,더스푼,서울특별시 서대문구 충정로6길 35,돈부리 / 일본 카레 / 벤토,만원 미만,15,3.5,37.5625146,126.9665783
309,긴자료코,서울특별시 서대문구 연희로12길 8 1F,라멘 / 소바 / 우동,만원 미만,31,3.3,37.5666031,126.9314144
310,멘야산다이메,서울특별시 서대문구 연희로 81-5,라멘 / 소바 / 우동,만원 미만,11,3.2,37.5655063,126.9294028
311,소소식탁,서울특별시 서대문구 통일로39나길 1 1F,정통 일식 / 일반 일식,만원 미만,14,3.1,37.58843350000001,126.9434555
312,히메지,서울특별시 서대문구 연희로11길 41,돈부리 / 일본 카레 / 벤토,만원 미만,13,2.9,37.5682399,126.9291825
313,홍제카카레,서울특별시 서대문구 홍제내길 124 B1,돈부리 / 일본 카레 / 벤토,만원 미만,1,,37.5877466,126.9364961
314,랑데부,서울특별시 서대문구 통일로9길 8 1F,돈부리 / 일본 카레 / 벤토,만원 미만,5,,37.5672326,126.964548
315,돈카츠,서울특별시 서대문구 세무서2길 16,까스 요리,만원 미만,6,,37.5887314,126.9464394
