,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
153,미래회관,서울특별시 용산구 대사관로31길 29,고기 요리,2만원-3만원,2,,37.5345805,127.0058242
154,고수,서울특별시 용산구 독서당로 73,고기 요리,2만원-3만원,3,,37.5341931,127.0084985
155,삼곱식당,서울특별시 용산구 보광로59길 17,고기 요리,2만원-3만원,1,,37.5338043,126.9930049
156,우정,서울특별시 용산구 대사관로 60-1  2F,고기 요리,2만원-3만원,1,,37.5331871,127.004804
157,정원가든,서울특별시 용산구 대사관로31길 7,고기 요리,2만원-3만원,1,,37.5336693,127.0056881
158,남도한정식마루,서울특별시 용산구 녹사평대로32길 59,한정식 / 백반 / 정통 한식,2만원-3만원,1,,37.5322271,126.9912769
159,한우물,서울특별시 용산구 이태원로16길 14-4 1F,퓨전 한식,4만원 이상,6,4.6,37.5334835,126.991002
160,부토,서울특별시 용산구 한남대로27가길 32,퓨전 한식,3만원-4만원,13,4.5,37.5380721,127.0025168
161,우라만,서울특별시 용산구 소월로38길 25 1F,고기 요리,4만원 이상,14,4.4,37.5432312,126.990392
162,한와담블랙,서울특별시 용산구 독서당로 67 1F,고기 요리,4만원 이상,24,4.3,37.5338278,127.0081333
163,소꿉,서울특별시 용산구 장문로 147 나성빌딩 2F,고기 요리,4만원 이상,7,4.3,37.5282861,127.0054247
164,텅앤그루브조인트,서울특별시 용산구 보광로60길 7 가나빌딩 1F,고기 요리,3만원-4만원,13,4.0,37.5340433,126.9945167
165,소설한남,서울특별시 용산구 한남대로20길 21-18 B동 B1,퓨전 한식,4만원 이상,9,4.0,37.5350844,127.0080929
166,제주식당,서울특별시 용산구 대사관로 48,한정식 / 백반 / 정통 한식,4만원 이상,20,4.0,37.5333159,127.0034163
167,한남동암소갈비집,서울특별시 용산구 대사관로 40,고기 요리,4만원 이상,9,3.9,37.5333894,127.0023031
