,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
203,더함,서울특별시 용산구 청파로47길 52 명신프라자,탕 / 찌개 / 전골,만원-2만원,11,,37.5449039,126.9676204
204,푸주옥,서울특별시 용산구 한강대로17길 11,탕 / 찌개 / 전골,만원-2만원,10,,37.5262103,126.9640496
205,원동미나리삼겹살,서울특별시 용산구 한강대로77길 4-1,고기 요리,만원-2만원,3,,37.5422081,126.9722778
206,춘광사설,서울특별시 용산구 신흥로26길 11-20,퓨전 한식,만원-2만원,3,,37.5455985,126.9835951
207,혼고,서울특별시 용산구 신흥로 89,고기 요리,만원-2만원,2,,37.5456477,126.9854481
208,산마루돌구이,서울특별시 용산구 한강대로62다길 12,해산물 요리,2만원-3만원,1,,37.53306,126.9739568
209,홍돈,서울특별시 용산구 원효로48길 11-7,고기 요리,2만원-3만원,5,,37.5345584,126.9610659
210,마케집,서울특별시 용산구 한강대로62길 11 1F,해산물 요리,2만원-3만원,1,,37.5343399,126.973902
211,숯불장어무한리필 밤의황제,서울특별시 용산구 한강대로62가길 8-2,해산물 요리,2만원-3만원,1,,37.534545,126.9742725
212,원복집,서울특별시 용산구 원효로58길 8,해산물 요리,2만원-3만원,1,,37.535844,126.963199
213,해물과차돌박이,서울특별시 용산구 백범로99길 56,해산물 요리,2만원-3만원,3,,37.5358287,126.9725792
214,몽상가,서울특별시 용산구 한강대로38가길 7-16,고기 요리,2만원-3만원,5,,37.5297379,126.9701284
215,기와,서울특별시 용산구 한강대로21나길 40,기타 한식,2만원-3만원,1,,37.5273486,126.9640848
216,유명돈,서울특별시 용산구 한강대로44길 2-1 1F,고기 요리,2만원-3만원,2,,37.5310357,126.970166
217,다사랑,서울특별시 용산구 한강대로84길 14,닭 / 오리 요리,2만원-3만원,3,,37.5435614,126.9734078
218,정감어린,서울특별시 용산구 후암로 4,고기 요리,2만원-3만원,4,,37.5462091,126.9786574
219,홍과장,서울특별시 용산구 만리재로 198 2F,해산물 요리,2만원-3만원,1,,37.5548379,126.9680311
220,신용산닭한마리,서울특별시 용산구 한강대로42길 12 1F,닭 / 오리 요리,2만원-3만원,2,,37.5304662,126.9702644
221,마포홍대포,서울특별시 용산구 한강대로39길 5,탕 / 찌개 / 전골,2만원-3만원,1,,37.5304894,126.9685828
222,서울리에,서울특별시 용산구 청파로 378  서울역 STATION ZONE 4F,한정식 / 백반 / 정통 한식,2만원-3만원,1,,37.5490645,126.9704658
223,만리삼구보쌈족발,서울특별시 용산구 효창원로 276 ,고기 요리,2만원-3만원,1,,37.5513263,126.963478
224,구룡포막회,서울특별시 용산구 새창로 116,해산물 요리,2만원-3만원,1,,37.5370867,126.9603474
225,자갈치회집,서울특별시 용산구 한강대로38길 11-8,해산물 요리,2만원-3만원,1,,37.5296981,126.9698043
